fecha_matrimonio,genero_1,genero_2,comuna
2018-07-26,Masculino,Femenino,7
2018-07-26,Masculino,Femenino,7
2018-07-26,Masculino,Femenino,7
2018-07-26,Masculino,Femenino,8
2018-07-26,Masculino,Femenino,8
2018-07-27,Masculino,Femenino,1
2018-07-27,Masculino,Femenino,1
2018-07-27,Masculino,Masculino,1
2018-07-27,Masculino,Femenino,1
2018-07-27,Masculino,Femenino,1
2018-07-27,Masculino,Femenino,1
2018-07-27,Masculino,Femenino,1
2018-07-27,Masculino,Femenino,1
2018-07-27,Masculino,Femenino,1
2018-07-27,Masculino,Femenino,1
2018-07-27,Masculino,Femenino,1
2018-07-27,Masculino,Masculino,1
2018-07-27,Masculino,Femenino,1
2018-07-27,Masculino,Femenino,1
2018-07-27,Femenino,Femenino,1
2018-07-27,Masculino,Femenino,1
2018-07-27,Masculino,Femenino,1
2018-07-27,Masculino,Femenino,1
2018-07-27,Masculino,Femenino,1
2018-07-27,Masculino,Femenino,1
2018-07-27,Masculino,Femenino,1
2018-07-27,Masculino,Femenino,1
2018-07-27,Masculino,Femenino,1
2018-07-27,Masculino,Femenino,1
2018-07-27,Masculino,Femenino,11
2018-07-27,Masculino,Femenino,11
2018-07-27,Masculino,Femenino,11
2018-07-27,Masculino,Masculino,11
2018-07-27,Femenino,Masculino,11
2018-07-27,Femenino,Masculino,11
2018-07-27,Masculino,Femenino,11
2018-07-27,Masculino,Femenino,12
2018-07-27,Masculino,Femenino,12
2018-07-27,Femenino,Masculino,12
2018-07-27,Masculino,Femenino,12
2018-07-27,Femenino,Masculino,12
2018-07-27,Femenino,Masculino,12
2018-07-27,Masculino,Femenino,12
2018-07-27,Masculino,Femenino,12
2018-07-27,Masculino,Femenino,13
2018-07-27,Masculino,Femenino,13
2018-07-27,Femenino,Masculino,13
2018-07-27,Masculino,Femenino,13
2018-07-27,Masculino,Femenino,13
2018-07-27,Femenino,Masculino,13
2018-07-27,Femenino,Masculino,13
2018-07-27,Masculino,Femenino,14
2018-07-27,Masculino,Femenino,14
2018-07-27,Masculino,Femenino,14
2018-07-27,Masculino,Femenino,14
2018-07-27,Masculino,Femenino,14
2018-07-27,Masculino,Femenino,14
2018-07-27,Masculino,Femenino,15
2018-07-27,Masculino,Femenino,15
2018-07-27,Masculino,Femenino,15
2018-07-27,Masculino,Femenino,2
2018-07-27,Masculino,Femenino,2
2018-07-27,Masculino,Femenino,4
2018-07-27,Femenino,Masculino,5
2018-07-27,Masculino,Femenino,5
2018-07-27,Masculino,Femenino,5
2018-07-27,Masculino,Femenino,6
2018-07-27,Masculino,Femenino,6
2018-07-27,Masculino,Femenino,6
2018-07-27,Masculino,Femenino,6
2018-07-27,Femenino,Femenino,7
2018-07-27,Femenino,No declara,7
2018-07-27,Femenino,Femenino,7
2018-07-27,Masculino,Femenino,7
2018-07-27,Masculino,Femenino,7
2018-07-27,Masculino,Femenino,7
2018-07-27,Masculino,Femenino,7
2018-07-27,Masculino,Femenino,7
2018-07-27,Masculino,Femenino,7
2018-07-27,Femenino,Masculino,7
2018-07-27,Femenino,Femenino,7
2018-07-27,Femenino,Masculino,7
2018-07-27,Masculino,Femenino,8
2018-07-27,Masculino,Femenino,8
2018-07-27,Masculino,Femenino,8
2018-07-28,Masculino,Femenino,1
2018-07-30,Masculino,Femenino,1
2018-07-30,Masculino,Femenino,1
2018-07-30,Masculino,Femenino,1
2018-07-30,Masculino,Masculino,1
2018-07-30,Masculino,Femenino,1
2018-07-30,Masculino,Femenino,1
2018-07-30,Masculino,Masculino,1
2018-07-30,Masculino,Femenino,1
2018-07-30,Masculino,Femenino,1
2018-07-30,Masculino,Femenino,1
2018-07-30,Masculino,Femenino,1
2018-07-30,Femenino,Masculino,11
2018-07-30,Femenino,Masculino,11
2018-07-30,Masculino,Femenino,12
2018-07-30,Femenino,Masculino,13
2018-07-30,Masculino,Femenino,13
2018-07-30,Masculino,Femenino,14
2018-07-30,Masculino,Femenino,14
2018-07-30,Masculino,Masculino,15
2018-07-30,Masculino,Femenino,4
2018-07-30,Masculino,Femenino,4
2018-07-30,Femenino,Masculino,5
2018-07-30,Masculino,Femenino,5
2018-07-30,Femenino,Masculino,5
2018-07-30,Masculino,Femenino,5
2018-07-30,Masculino,Femenino,6
2018-07-30,Femenino,Masculino,7
2018-07-30,Masculino,Femenino,7
2018-07-30,Masculino,Femenino,7
2018-07-30,Femenino,Masculino,7
2018-07-30,Femenino,Masculino,7
2018-07-30,Masculino,Femenino,8
2018-07-30,Masculino,Femenino,8
2018-07-30,Masculino,Femenino,8
2018-07-31,Masculino,Femenino,1
2018-07-31,Masculino,Femenino,1
2018-07-31,Masculino,Femenino,1
2018-07-31,Masculino,Femenino,1
2018-07-31,Femenino,Masculino,15
2018-07-31,Masculino,Femenino,15
2018-07-31,Masculino,Femenino,2
2018-07-31,Masculino,Femenino,4
2018-07-31,Femenino,Masculino,5
2018-07-31,Masculino,Femenino,7
2018-08-01,Masculino,Femenino,1
2018-08-01,Masculino,Femenino,1
2018-08-01,Masculino,Femenino,1
2018-08-01,Masculino,Femenino,1
2018-08-01,Masculino,Femenino,1
2018-08-01,Masculino,Femenino,1
2018-08-01,Masculino,Femenino,1
2018-08-01,Masculino,Femenino,1
2018-08-01,Femenino,Masculino,12
2018-08-01,Masculino,Femenino,13
2018-08-01,Masculino,Femenino,14
2018-08-01,Masculino,Femenino,15
2018-08-01,Masculino,Femenino,4
2018-08-01,Femenino,Masculino,5
2018-08-01,Masculino,Femenino,6
2018-08-01,Femenino,Masculino,7
2018-08-01,Femenino,Masculino,7
2018-08-01,Masculino,Femenino,8
2018-08-02,Masculino,Femenino,1
2018-08-02,Femenino,Femenino,1
2018-08-02,Masculino,Femenino,1
2018-08-02,Masculino,Femenino,1
2018-08-02,Masculino,Femenino,1
2018-08-02,Masculino,Femenino,1
2018-08-02,Masculino,Femenino,1
2018-08-02,Femenino,Masculino,11
2018-08-02,Femenino,Masculino,11
2018-08-02,Masculino,Femenino,11
2018-08-02,Masculino,Femenino,12
2018-08-02,Masculino,Femenino,12
2018-08-02,Masculino,Femenino,12
2018-08-02,Masculino,Femenino,12
2018-08-02,Masculino,Femenino,12
2018-08-02,Masculino,Femenino,13
2018-08-02,Masculino,Femenino,13
2018-08-02,Masculino,Femenino,13
2018-08-02,Masculino,Femenino,14
2018-08-02,Masculino,Femenino,14
2018-08-02,Masculino,Femenino,2
2018-08-02,Masculino,Femenino,5
2018-08-02,Masculino,Femenino,5
2018-08-02,Masculino,Femenino,6
2018-08-02,Masculino,Femenino,6
2018-08-02,Masculino,Femenino,6
2018-08-02,Femenino,Masculino,7
2018-08-02,Femenino,Masculino,7
2018-08-02,Masculino,Femenino,7
2018-08-03,Masculino,Femenino,1
2018-08-03,Masculino,Femenino,1
2018-08-03,Masculino,Masculino,1
2018-08-03,Masculino,Femenino,1
2018-08-03,Masculino,Femenino,1
2018-08-03,Masculino,Femenino,1
2018-08-03,Masculino,Femenino,1
2018-08-03,Masculino,Femenino,1
2018-08-03,Masculino,Femenino,1
2018-08-03,Masculino,Femenino,1
2018-08-03,Masculino,Femenino,1
2018-08-03,Masculino,Femenino,1
2018-08-03,Masculino,Femenino,1
2018-08-03,Masculino,Femenino,1
2018-08-03,Masculino,Femenino,1
2018-08-03,Masculino,Femenino,1
2018-08-03,Masculino,Femenino,1
2018-08-03,Femenino,Masculino,11
2018-08-03,Femenino,Masculino,11
2018-08-03,Masculino,Femenino,11
2018-08-03,Masculino,Femenino,11
2018-08-03,Femenino,Masculino,12
2018-08-03,Femenino,Masculino,12
2018-08-03,Masculino,Femenino,13
2018-08-03,Femenino,Masculino,13
2018-08-03,Femenino,Masculino,13
2018-08-03,Masculino,Femenino,14
2018-08-03,Masculino,Femenino,14
2018-08-03,Masculino,Femenino,14
2018-08-03,Masculino,Femenino,14
2018-08-03,Masculino,Femenino,14
2018-08-03,Masculino,Femenino,14
2018-08-03,Masculino,Femenino,14
2018-08-03,Femenino,Masculino,15
2018-08-03,Femenino,Masculino,15
2018-08-03,Femenino,Masculino,15
2018-08-03,Masculino,Femenino,2
2018-08-03,Masculino,Femenino,2
2018-08-03,Masculino,Femenino,2
2018-08-03,Masculino,Femenino,4
2018-08-03,Masculino,Femenino,4
2018-08-03,Masculino,Femenino,4
2018-08-03,Masculino,Femenino,4
2018-08-03,Masculino,Femenino,4
2018-08-03,Femenino,Masculino,5
2018-08-03,Masculino,Femenino,5
2018-08-03,Masculino,Femenino,5
2018-08-03,Masculino,Femenino,6
2018-08-03,Masculino,Femenino,6
2018-08-03,Masculino,Femenino,6
2018-08-03,Masculino,Femenino,6
2018-08-03,Femenino,Masculino,7
2018-08-03,Femenino,Masculino,7
2018-08-03,Femenino,Masculino,7
2018-08-03,Masculino,Femenino,7
2018-08-03,Masculino,Femenino,7
2018-08-03,Femenino,Masculino,7
2018-08-03,Masculino,Femenino,8
2018-08-05,Masculino,Femenino,12
2018-08-06,Masculino,Femenino,1
2018-08-06,Masculino,Femenino,1
2018-08-06,Masculino,Femenino,1
2018-08-06,Masculino,Femenino,1
2018-08-06,Masculino,Femenino,1
2018-08-06,Masculino,Femenino,1
2018-08-06,Masculino,Femenino,11
2018-08-06,Masculino,Femenino,11
2018-08-06,Femenino,Masculino,11
2018-08-06,Femenino,Masculino,11
2018-08-06,Masculino,Femenino,14
2018-08-06,Masculino,Masculino,14
2018-08-06,Femenino,Masculino,15
2018-08-06,Masculino,Femenino,2
2018-08-06,Masculino,Femenino,4
2018-08-06,Masculino,Femenino,6
2018-08-06,Femenino,Femenino,6
2018-08-06,Masculino,Femenino,6
2018-08-06,Masculino,Femenino,6
2018-08-06,Masculino,Femenino,7
2018-08-07,Masculino,Femenino,1
2018-08-07,Masculino,Femenino,1
2018-08-07,Masculino,Femenino,1
2018-08-07,Masculino,Femenino,1
2018-08-07,Masculino,Femenino,1
2018-08-07,Masculino,Femenino,1
2018-08-07,Masculino,Femenino,1
2018-08-07,Masculino,Femenino,1
2018-08-07,Masculino,Femenino,13
2018-08-07,Masculino,Femenino,13
2018-08-07,Masculino,Femenino,13
2018-08-07,Masculino,Femenino,14
2018-08-07,Masculino,Femenino,14
2018-08-07,Masculino,Femenino,14
2018-08-07,Femenino,Masculino,15
2018-08-07,Femenino,Femenino,15
2018-08-07,Femenino,Masculino,5
2018-08-07,Masculino,Femenino,5
2018-08-07,Masculino,Femenino,7
2018-08-07,Masculino,Femenino,7
2018-08-07,Masculino,Femenino,8
2018-08-08,Masculino,Femenino,1
2018-08-08,Masculino,Femenino,1
2018-08-08,Masculino,Femenino,1
2018-08-08,Masculino,Femenino,1
2018-08-08,Masculino,Femenino,1
2018-08-08,Masculino,Femenino,1
2018-08-08,Masculino,Femenino,1
2018-08-08,Masculino,Femenino,1
2018-08-08,Masculino,Femenino,1
2018-08-08,Masculino,Femenino,1
2018-08-08,Femenino,Masculino,12
2018-08-08,Masculino,Femenino,12
2018-08-08,Femenino,Masculino,12
2018-08-08,Masculino,Femenino,13
2018-08-08,Masculino,Femenino,14
2018-08-08,Masculino,Femenino,14
2018-08-08,Masculino,Femenino,14
2018-08-08,Masculino,Femenino,14
2018-08-08,Femenino,Masculino,15
2018-08-08,Masculino,Femenino,15
2018-08-08,Masculino,Femenino,2
2018-08-08,Masculino,Femenino,2
2018-08-08,Femenino,Masculino,5
2018-08-08,Femenino,Femenino,5
2018-08-08,Masculino,Femenino,5
2018-08-08,Masculino,Femenino,5
2018-08-08,Masculino,Femenino,5
2018-08-08,Masculino,Femenino,5
2018-08-08,Masculino,Femenino,5
2018-08-08,Masculino,Femenino,5
2018-08-08,Masculino,Femenino,5
2018-08-08,Masculino,Femenino,6
2018-08-08,Masculino,Femenino,7
2018-08-08,Masculino,Femenino,8
2018-08-08,Masculino,Femenino,8
2018-08-09,Masculino,Femenino,1
2018-08-09,Masculino,Femenino,1
2018-08-09,Masculino,Femenino,1
2018-08-09,Masculino,Masculino,1
2018-08-09,Masculino,Femenino,1
2018-08-09,Masculino,Femenino,1
2018-08-09,Masculino,Femenino,1
2018-08-09,Masculino,Femenino,1
2018-08-09,Masculino,Femenino,1
2018-08-09,Masculino,Femenino,1
2018-08-09,Femenino,Masculino,13
2018-08-09,Masculino,Femenino,13
2018-08-09,Femenino,Masculino,13
2018-08-09,Masculino,Femenino,14
2018-08-09,Masculino,Femenino,2
2018-08-09,Masculino,Femenino,2
2018-08-09,Masculino,Femenino,2
2018-08-09,Femenino,Masculino,5
2018-08-09,Masculino,Femenino,7
2018-08-10,Masculino,Femenino,1
2018-08-10,Masculino,Femenino,1
2018-08-10,Masculino,Femenino,1
2018-08-10,Masculino,Femenino,1
2018-08-10,Masculino,Femenino,1
2018-08-10,Masculino,Femenino,1
2018-08-10,Masculino,Femenino,1
2018-08-10,Masculino,Femenino,1
2018-08-10,Femenino,Masculino,1
2018-08-10,Masculino,Femenino,1
2018-08-10,Masculino,Femenino,1
2018-08-10,Masculino,Femenino,1
2018-08-10,Masculino,Femenino,1
2018-08-10,Masculino,Femenino,1
2018-08-10,Masculino,Femenino,1
2018-08-10,Masculino,Femenino,1
2018-08-10,Masculino,Femenino,1
2018-08-10,Masculino,Femenino,1
2018-08-10,Masculino,Femenino,1
2018-08-10,Masculino,Femenino,1
2018-08-10,Masculino,Femenino,1
2018-08-10,Masculino,Masculino,1
2018-08-10,Femenino,Masculino,11
2018-08-10,Masculino,Femenino,11
2018-08-10,Masculino,Femenino,11
2018-08-10,Masculino,Femenino,12
2018-08-10,Masculino,Femenino,12
2018-08-10,Femenino,Masculino,12
2018-08-10,Femenino,Masculino,13
2018-08-10,Masculino,Femenino,13
2018-08-10,Masculino,Masculino,13
2018-08-10,Masculino,Femenino,14
2018-08-10,Masculino,Femenino,14
2018-08-10,Masculino,Femenino,14
2018-08-10,Masculino,Femenino,14
2018-08-10,Masculino,Femenino,15
2018-08-10,Masculino,Femenino,15
2018-08-10,Femenino,Masculino,15
2018-08-10,Femenino,Masculino,15
2018-08-10,Masculino,Femenino,15
2018-08-10,Femenino,Femenino,2
2018-08-10,Masculino,Femenino,2
2018-08-10,Masculino,Femenino,2
2018-08-10,Masculino,Femenino,2
2018-08-10,Masculino,Femenino,2
2018-08-10,Masculino,Masculino,3
2018-08-10,Masculino,Masculino,3
2018-08-10,Femenino,Masculino,3
2018-08-10,Masculino,Femenino,4
2018-08-10,Masculino,Femenino,4
2018-08-10,Masculino,Femenino,5
2018-08-10,Masculino,Femenino,5
2018-08-10,Femenino,Masculino,5
2018-08-10,Femenino,Masculino,5
2018-08-10,Femenino,Masculino,5
2018-08-10,Masculino,Femenino,5
2018-08-10,Masculino,Femenino,5
2018-08-10,Masculino,Femenino,6
2018-08-10,Masculino,Femenino,6
2018-08-10,Masculino,Femenino,6
2018-08-10,Masculino,Femenino,7
2018-08-10,Masculino,Masculino,7
2018-08-10,Femenino,Masculino,7
2018-08-10,Femenino,Masculino,7
2018-08-10,Femenino,Masculino,7
2018-08-10,Masculino,Femenino,7
2018-08-10,Masculino,Femenino,7
2018-08-10,Masculino,Femenino,8
2018-08-10,Masculino,Femenino,8
2018-08-10,Masculino,Femenino,8
2018-08-10,Masculino,Femenino,8
2018-08-11,Masculino,No declara,1
2018-08-11,Masculino,Femenino,1
2018-08-11,Femenino,Masculino,11
2018-08-13,Masculino,Femenino,1
2018-08-13,Masculino,Masculino,1
2018-08-13,Masculino,Femenino,1
2018-08-13,Masculino,Femenino,11
2018-08-13,Masculino,Femenino,12
2018-08-13,Masculino,Femenino,14
2018-08-13,Masculino,Femenino,14
2018-08-13,Masculino,Femenino,14
2018-08-13,Masculino,Femenino,14
2018-08-13,Masculino,Femenino,14
2018-08-13,Masculino,Femenino,15
2018-08-13,Masculino,Femenino,3
2018-08-13,Masculino,Femenino,4
2018-08-13,Masculino,Femenino,5
2018-08-13,Masculino,Femenino,5
2018-08-13,Masculino,Masculino,5
2018-08-13,Masculino,Masculino,5
2018-08-13,Masculino,Femenino,6
2018-08-13,Femenino,Masculino,7
2018-08-14,Masculino,Femenino,1
2018-08-14,Masculino,Masculino,1
2018-08-14,Masculino,Femenino,11
2018-08-14,Femenino,Masculino,12
2018-08-14,Masculino,Femenino,14
2018-08-14,Masculino,Femenino,15
2018-08-14,Masculino,Femenino,15
2018-08-14,Masculino,Masculino,5
2018-08-14,Masculino,Femenino,6
2018-08-15,Masculino,Femenino,1
2018-08-15,No declara,Femenino,1
2018-08-15,Masculino,Femenino,1
2018-08-15,Masculino,Femenino,1
2018-08-15,Masculino,Femenino,1
2018-08-15,Masculino,Femenino,1
2018-08-15,Masculino,Femenino,1
2018-08-15,Masculino,Femenino,1
2018-08-15,Masculino,Femenino,1
2018-08-15,Masculino,Femenino,1
2018-08-15,Masculino,Femenino,1
2018-08-15,Masculino,Femenino,1
2018-08-15,No declara,Masculino,11
2018-08-15,Femenino,Masculino,11
2018-08-15,Femenino,Masculino,12
2018-08-15,Masculino,Masculino,12
2018-08-15,Masculino,Femenino,12
2018-08-15,Masculino,Femenino,13
2018-08-15,Femenino,Masculino,13
2018-08-15,Femenino,Masculino,13
2018-08-15,Masculino,Femenino,13
2018-08-15,Masculino,Femenino,14
2018-08-15,Masculino,Femenino,14
2018-08-15,Femenino,Masculino,14
2018-08-15,Masculino,Femenino,15
2018-08-15,Femenino,Masculino,15
2018-08-15,Masculino,Femenino,4
2018-08-15,Masculino,Masculino,7
2018-08-15,Femenino,Masculino,7
2018-08-15,Masculino,Femenino,7
2018-08-15,Masculino,Femenino,8
2018-08-16,Masculino,Femenino,1
2018-08-16,Masculino,Femenino,1
2018-08-16,Masculino,Femenino,1
2018-08-16,Masculino,Femenino,1
2018-08-16,Masculino,Femenino,1
2018-08-16,Masculino,Femenino,1
2018-08-16,Masculino,Femenino,1
2018-08-16,Masculino,Femenino,1
2018-08-16,Masculino,Femenino,1
2018-08-16,Masculino,Femenino,1
2018-08-16,Masculino,Femenino,1
2018-08-16,Femenino,Femenino,1
2018-08-16,Masculino,Femenino,1
2018-08-16,Masculino,Femenino,1
2018-08-16,Masculino,Femenino,1
2018-08-16,Masculino,Femenino,1
2018-08-16,Masculino,Femenino,1
2018-08-16,Masculino,Femenino,1
2018-08-16,Masculino,Masculino,1
2018-08-16,Femenino,Masculino,12
2018-08-16,Masculino,Femenino,12
2018-08-16,Femenino,Masculino,12
2018-08-16,Femenino,Masculino,12
2018-08-16,Masculino,Femenino,12
2018-08-16,Masculino,Femenino,13
2018-08-16,Femenino,Masculino,13
2018-08-16,Masculino,Femenino,14
2018-08-16,Masculino,Femenino,14
2018-08-16,Masculino,Masculino,14
2018-08-16,Masculino,Femenino,15
2018-08-16,Masculino,Femenino,15
2018-08-16,Masculino,Femenino,4
2018-08-16,Masculino,Masculino,5
2018-08-16,Masculino,Femenino,6
2018-08-16,Masculino,Femenino,6
2018-08-16,Masculino,Femenino,6
2018-08-17,Masculino,Masculino,1
2018-08-17,Masculino,Femenino,1
2018-08-17,Masculino,Femenino,1
2018-08-17,Masculino,Femenino,1
2018-08-17,Masculino,Femenino,1
2018-08-17,Masculino,Femenino,1
2018-08-17,Masculino,Femenino,1
2018-08-17,Masculino,Femenino,1
2018-08-17,Masculino,Femenino,1
2018-08-17,Masculino,Masculino,1
2018-08-17,Masculino,Femenino,1
2018-08-17,Masculino,Femenino,1
2018-08-17,Masculino,Femenino,1
2018-08-17,Masculino,Femenino,1
2018-08-17,Masculino,Femenino,1
2018-08-17,Masculino,Masculino,1
2018-08-17,Masculino,Masculino,1
2018-08-17,Masculino,Femenino,1
2018-08-17,Masculino,Femenino,1
2018-08-17,Masculino,Femenino,1
2018-08-17,Femenino,Masculino,11
2018-08-17,Masculino,Femenino,12
2018-08-17,Masculino,Masculino,12
2018-08-17,Masculino,Femenino,12
2018-08-17,Femenino,Masculino,12
2018-08-17,Masculino,Femenino,12
2018-08-17,Masculino,Femenino,12
2018-08-17,Femenino,Masculino,12
2018-08-17,Masculino,Femenino,12
2018-08-17,Masculino,Femenino,12
2018-08-17,Femenino,Masculino,13
2018-08-17,Masculino,Femenino,13
2018-08-17,Masculino,Femenino,13
2018-08-17,Masculino,Femenino,14
2018-08-17,Masculino,Femenino,14
2018-08-17,Femenino,Masculino,15
2018-08-17,Femenino,Masculino,15
2018-08-17,Masculino,Femenino,15
2018-08-17,Masculino,Femenino,15
2018-08-17,Masculino,Femenino,15
2018-08-17,Femenino,Masculino,15
2018-08-17,Masculino,Femenino,2
2018-08-17,Masculino,Femenino,2
2018-08-17,Masculino,Femenino,2
2018-08-17,Masculino,Femenino,2
2018-08-17,Masculino,Femenino,3
2018-08-17,Masculino,Femenino,3
2018-08-17,Femenino,Masculino,3
2018-08-17,Masculino,Femenino,3
2018-08-17,Masculino,Femenino,4
2018-08-17,Femenino,Masculino,5
2018-08-17,Masculino,Femenino,5
2018-08-17,Femenino,Masculino,5
2018-08-17,Femenino,Masculino,5
2018-08-17,Masculino,Femenino,5
2018-08-17,Femenino,Masculino,5
2018-08-17,Masculino,Femenino,5
2018-08-17,Masculino,Femenino,5
2018-08-17,Masculino,Femenino,6
2018-08-17,Masculino,Femenino,6
2018-08-17,Masculino,Femenino,6
2018-08-17,Masculino,Femenino,6
2018-08-17,Femenino,Masculino,7
2018-08-17,Femenino,Masculino,7
2018-08-17,Masculino,Femenino,7
2018-08-17,Masculino,Femenino,7
2018-08-17,Masculino,Femenino,8
2018-08-17,Masculino,Femenino,8
2018-08-18,Masculino,Femenino,1
2018-08-18,Femenino,Femenino,1
2018-08-18,Masculino,Femenino,1
2018-08-18,Masculino,Femenino,1
2018-08-18,Masculino,Femenino,1
2018-08-18,Masculino,Femenino,15
2018-08-18,Masculino,Femenino,3
2018-08-21,No declara,Masculino,1
2018-08-21,Masculino,Femenino,1
2018-08-21,Femenino,Masculino,11
2018-08-21,Masculino,Femenino,12
2018-08-21,Femenino,Masculino,13
2018-08-21,Femenino,Femenino,14
2018-08-21,Masculino,Femenino,14
2018-08-21,Masculino,Femenino,14
2018-08-21,Masculino,Femenino,14
2018-08-21,Femenino,Femenino,4
2018-08-21,Masculino,Femenino,5
2018-08-21,Femenino,Masculino,7
2018-08-21,Masculino,Femenino,7
2018-08-22,Masculino,Femenino,1
2018-08-22,Masculino,Femenino,1
2018-08-22,Masculino,Femenino,1
2018-08-22,Masculino,Femenino,1
2018-08-22,Masculino,Femenino,1
2018-08-22,Masculino,Femenino,1
2018-08-22,Masculino,Femenino,1
2018-08-22,Masculino,Femenino,1
2018-08-22,Masculino,Femenino,11
2018-08-22,Masculino,Femenino,12
2018-08-22,Masculino,Femenino,13
2018-08-22,Masculino,Femenino,14
2018-08-22,Masculino,Femenino,2
2018-08-22,Masculino,Femenino,4
2018-08-22,Masculino,Femenino,4
2018-08-22,Masculino,Femenino,4
2018-08-22,Masculino,Femenino,5
2018-08-22,Masculino,Femenino,5
2018-08-22,Masculino,Femenino,6
2018-08-22,Femenino,Masculino,7
2018-08-22,Masculino,Femenino,7
2018-08-22,Masculino,Femenino,7
2018-08-22,Masculino,Femenino,7
2018-08-22,Masculino,Femenino,7
2018-08-22,No declara,Femenino,8
2018-08-22,Femenino,Masculino,8
2018-08-23,Masculino,Femenino,1
2018-08-23,Masculino,Femenino,1
2018-08-23,Masculino,Femenino,1
2018-08-23,Masculino,Femenino,1
2018-08-23,Masculino,Femenino,1
2018-08-23,Masculino,Femenino,1
2018-08-23,Masculino,Femenino,1
2018-08-23,Masculino,Femenino,1
2018-08-23,Femenino,Masculino,12
2018-08-23,Masculino,Femenino,13
2018-08-23,Masculino,Femenino,13
2018-08-23,Femenino,Femenino,13
2018-08-23,Masculino,Femenino,14
2018-08-23,Masculino,Femenino,14
2018-08-23,Masculino,Femenino,14
2018-08-23,Masculino,Femenino,14
2018-08-23,Masculino,Femenino,14
2018-08-23,Masculino,Femenino,14
2018-08-23,Masculino,Femenino,15
2018-08-23,Femenino,Masculino,15
2018-08-23,Femenino,Masculino,15
2018-08-23,Masculino,Femenino,4
2018-08-23,Femenino,Femenino,5
2018-08-23,Masculino,Femenino,5
2018-08-23,Femenino,Masculino,5
2018-08-23,Masculino,Femenino,6
2018-08-23,Masculino,Femenino,8
2018-08-24,Masculino,Femenino,1
2018-08-24,Masculino,Femenino,1
2018-08-24,Masculino,Femenino,1
2018-08-24,Masculino,Femenino,1
2018-08-24,Masculino,Femenino,1
2018-08-24,Femenino,Femenino,1
2018-08-24,Masculino,Femenino,1
2018-08-24,Masculino,Femenino,1
2018-08-24,Masculino,Femenino,1
2018-08-24,Masculino,Femenino,1
2018-08-24,Masculino,Femenino,1
2018-08-24,Masculino,Femenino,1
2018-08-24,Masculino,Femenino,1
2018-08-24,Masculino,Femenino,1
2018-08-24,Masculino,Femenino,1
2018-08-24,Femenino,Femenino,1
2018-08-24,Masculino,Femenino,1
2018-08-24,Masculino,Femenino,1
2018-08-24,Masculino,Femenino,1
2018-08-24,Masculino,Femenino,1
2018-08-24,Masculino,Femenino,1
2018-08-24,Masculino,Femenino,1
2018-08-24,Masculino,Femenino,1
2018-08-24,Masculino,Femenino,1
2018-08-24,Masculino,Femenino,1
2018-08-24,Masculino,Femenino,1
2018-08-24,Masculino,Femenino,1
2018-08-24,Masculino,Femenino,1
2018-08-24,Masculino,Femenino,1
2018-08-24,Masculino,Femenino,1
2018-08-24,Masculino,Masculino,1
2018-08-24,Femenino,Femenino,11
2018-08-24,Femenino,Masculino,11
2018-08-24,Masculino,Femenino,11
2018-08-24,Masculino,Femenino,11
2018-08-24,Femenino,Masculino,11
2018-08-24,Femenino,Masculino,12
2018-08-24,Masculino,Femenino,12
2018-08-24,Masculino,Femenino,12
2018-08-24,Femenino,Masculino,12
2018-08-24,Masculino,Femenino,12
2018-08-24,Masculino,Femenino,12
2018-08-24,Femenino,Masculino,12
2018-08-24,Femenino,Masculino,12
2018-08-24,Femenino,Masculino,12
2018-08-24,Femenino,Masculino,13
2018-08-24,Masculino,Femenino,14
2018-08-24,Masculino,Femenino,14
2018-08-24,Masculino,Femenino,14
2018-08-24,Masculino,Femenino,14
2018-08-24,Femenino,Femenino,15
2018-08-24,Masculino,Femenino,15
2018-08-24,Masculino,Femenino,15
2018-08-24,Masculino,Femenino,2
2018-08-24,Masculino,Femenino,2
2018-08-24,Masculino,Femenino,3
2018-08-24,Masculino,Femenino,4
2018-08-24,Masculino,Femenino,5
2018-08-24,Masculino,Femenino,5
2018-08-24,Masculino,Femenino,5
2018-08-24,Masculino,Femenino,5
2018-08-24,Masculino,Femenino,5
2018-08-24,Femenino,Masculino,5
2018-08-24,Masculino,Femenino,5
2018-08-24,Masculino,Femenino,5
2018-08-24,Masculino,Masculino,6
2018-08-24,Masculino,Femenino,6
2018-08-24,Masculino,Femenino,6
2018-08-24,Masculino,Femenino,6
2018-08-24,Masculino,Femenino,7
2018-08-24,Femenino,Masculino,7
2018-08-24,Masculino,Femenino,7
2018-08-24,Masculino,Femenino,7
2018-08-24,Masculino,Femenino,7
2018-08-24,Masculino,Femenino,8
2018-08-24,Masculino,Femenino,8
2018-08-24,Masculino,Femenino,8
2018-08-24,Masculino,Femenino,8
2018-08-24,Masculino,Femenino,8
2018-08-24,Masculino,Femenino,8
2018-08-24,Masculino,Femenino,8
2018-08-24,Masculino,Femenino,8
2018-08-25,Masculino,Masculino,1
2018-08-27,Masculino,Femenino,1
2018-08-27,Masculino,Femenino,1
2018-08-27,Masculino,Femenino,1
2018-08-27,Masculino,Masculino,1
2018-08-27,Masculino,Masculino,1
2018-08-27,Femenino,Masculino,12
2018-08-27,Masculino,Femenino,13
2018-08-27,Masculino,Femenino,13
2018-08-27,Masculino,Femenino,13
2018-08-27,Masculino,Femenino,13
2018-08-27,Masculino,Femenino,14
